repeat,partition_seed,outer_fold,family,target,kernel,mean_inner_cv_score,std_inner_cv_score
1,1,0,IND,TD,"[""Matern"", 2.5]",0.7171915063720269,0.22194842423797506
1,1,1,ICM,__joint__,"[""RBF"", null]",0.7810282187533504,0.08426043909999525
1,1,1,ICM,__joint__,"[""Matern"", 0.5]",0.8332334606264155,0.12903088987232258
1,1,1,ICM,__joint__,"[""Matern"", 1.5]",0.8332409018351253,0.12903329065769711
1,1,1,ICM,__joint__,"[""Matern"", 2.5]",0.8332431893623804,0.1290099992327152
1,1,1,IND,V,"[""RBF"", null]",0.8460385432879305,0.09977478715533909
1,1,1,IND,V,"[""Matern"", 0.5]",0.8480974574829236,0.04482331490242698
1,1,1,IND,V,"[""Matern"", 1.5]",0.8454215128791589,0.0480845046297914
1,1,1,IND,V,"[""Matern"", 2.5]",0.8601091268313299,0.04640334824413971
1,1,1,IND,TD,"[""RBF"", null]",0.6678386879363638,0.25193623386886016
1,1,1,IND,TD,"[""Matern"", 0.5]",0.7072479631414692,0.27104451727793594
1,1,1,IND,TD,"[""Matern"", 1.5]",0.6547694683667659,0.26437916654468546
1,1,1,IND,TD,"[""Matern"", 2.5]",0.6556453290494689,0.25775219938292887
1,1,2,ICM,__joint__,"[""RBF"", null]",0.8666066344233648,0.2408845491483849
1,1,2,ICM,__joint__,"[""Matern"", 0.5]",0.8594887133818252,0.23915583225448034
1,1,2,ICM,__joint__,"[""Matern"", 1.5]",0.9152682074000941,0.23031746728634117
1,1,2,ICM,__joint__,"[""Matern"", 2.5]",0.8594922805041747,0.23914797846384606
1,1,2,IND,V,"[""RBF"", null]",1.0200088427173846,0.08227602673614805
1,1,2,IND,V,"[""Matern"", 0.5]",0.6865081682405334,0.1698442105554704
1,1,2,IND,V,"[""Matern"", 1.5]",0.8657758442923715,0.1590117148268195
1,1,2,IND,V,"[""Matern"", 2.5]",0.900145719762618,0.1174102502618777
1,1,2,IND,TD,"[""RBF"", null]",0.8764028381934578,0.15716520269226175
1,1,2,IND,TD,"[""Matern"", 0.5]",0.7853985429181602,0.15464873906573015
1,1,2,IND,TD,"[""Matern"", 1.5]",0.814240727444365,0.1261846226682431
1,1,2,IND,TD,"[""Matern"", 2.5]",0.8281388326958898,0.1259799548136519
1,1,3,ICM,__joint__,"[""RBF"", null]",1.133508013763194,0.2910278117163525
1,1,3,ICM,__joint__,"[""Matern"", 0.5]",1.1335145621773641,0.2910258079833343
1,1,3,ICM,__joint__,"[""Matern"", 1.5]",1.1335084169658476,0.2910337160192266
1,1,3,ICM,__joint__,"[""Matern"", 2.5]",1.1334978579945467,0.2910239868571777
1,1,3,IND,V,"[""RBF"", null]",1.2006598598247615,0.20847461496058312
1,1,3,IND,V,"[""Matern"", 0.5]",1.116618679246813,0.3829197201231746
1,1,3,IND,V,"[""Matern"", 1.5]",1.1164750353624844,0.2610099566673105
1,1,3,IND,V,"[""Matern"", 2.5]",1.1572457972756935,0.25282138231914814
1,1,3,IND,TD,"[""RBF"", null]",1.0052612203961047,0.23912517450699985
1,1,3,IND,TD,"[""Matern"", 0.5]",0.8338156219216506,0.28562748081271105
1,1,3,IND,TD,"[""Matern"", 1.5]",0.8698855023813209,0.2787577146845393
1,1,3,IND,TD,"[""Matern"", 2.5]",0.9514809913449771,0.22300947548001046
1,1,4,ICM,__joint__,"[""RBF"", null]",1.0497014561743623,0.2234082706891288
1,1,4,ICM,__joint__,"[""Matern"", 0.5]",1.0496867188648837,0.22339754743795953
1,1,4,ICM,__joint__,"[""Matern"", 1.5]",1.0497003347558864,0.22341282948063074
1,1,4,ICM,__joint__,"[""Matern"", 2.5]",1.0496835027298437,0.2234039440381406
1,1,4,IND,V,"[""RBF"", null]",1.1508360090833125,0.27862767488041695
1,1,4,IND,V,"[""Matern"", 0.5]",0.9913047823312493,0.4412763242248854
1,1,4,IND,V,"[""Matern"", 1.5]",1.0885562237591477,0.33254288708291163
1,1,4,IND,V,"[""Matern"", 2.5]",1.1499339929796915,0.32356444122306827
1,1,4,IND,TD,"[""RBF"", null]",0.8555781946243002,0.25764732402008017
1,1,4,IND,TD,"[""Matern"", 0.5]",0.8760195977944472,0.16361746589669368
1,1,4,IND,TD,"[""Matern"", 1.5]",0.9115007703251672,0.18787776023272085
1,1,4,IND,TD,"[""Matern"", 2.5]",0.9172250394438253,0.19260388549112492
2,2,0,ICM,__joint__,"[""RBF"", null]",0.8992753279473465,0.30853317125562585
2,2,0,ICM,__joint__,"[""Matern"", 0.5]",0.8992519404099525,0.3085090570309827
2,2,0,ICM,__joint__,"[""Matern"", 1.5]",0.8992562227105021,0.30852360351696445
2,2,0,ICM,__joint__,"[""Matern"", 2.5]",0.8992763031376437,0.3085233457902887
2,2,0,IND,V,"[""RBF"", null]",0.8190611923903688,0.3133092349332204
2,2,0,IND,V,"[""Matern"", 0.5]",0.7466500369880189,0.2756496236383378
2,2,0,IND,V,"[""Matern"", 1.5]",0.6841956876352638,0.2592610194923378
2,2,0,IND,V,"[""Matern"", 2.5]",0.6713054837256676,0.26197495641604496
2,2,0,IND,TD,"[""RBF"", null]",0.9449013913339064,0.2738270608884793
2,2,0,IND,TD,"[""Matern"", 0.5]",0.8096535740165391,0.3646768625929537
2,2,0,IND,TD,"[""Matern"", 1.5]",0.877441925769736,0.29375810651415385
2,2,0,IND,TD,"[""Matern"", 2.5]",0.8965792769341668,0.27662899596857776
2,2,1,ICM,__joint__,"[""RBF"", null]",0.9377163359209785,0.13609685341857974
2,2,1,ICM,__joint__,"[""Matern"", 0.5]",0.9377198296608646,0.13609672301593811
2,2,1,ICM,__joint__,"[""Matern"", 1.5]",0.9623371676910504,0.15442122487267962
2,2,1,ICM,__joint__,"[""Matern"", 2.5]",0.9623302693128168,0.15442330662931475
2,2,1,IND,V,"[""RBF"", null]",1.1355850334732929,0.09713143483645824
2,2,1,IND,V,"[""Matern"", 0.5]",0.8462709233613162,0.10304013202081991
2,2,1,IND,V,"[""Matern"", 1.5]",0.9852931781058398,0.08489966798233806
2,2,1,IND,V,"[""Matern"", 2.5]",1.0532173705233134,0.08211376090051847
2,2,1,IND,TD,"[""RBF"", null]",0.8564845812620732,0.11943479316412021
2,2,1,IND,TD,"[""Matern"", 0.5]",0.795755334234913,0.05267885583036888
2,2,1,IND,TD,"[""Matern"", 1.5]",0.8196313725626186,0.08471752455360639
2,2,1,IND,TD,"[""Matern"", 2.5]",0.8249775152618275,0.09667826412453263
2,2,2,ICM,__joint__,"[""RBF"", null]",0.8044708187606968,0.21985964351579013
2,2,2,ICM,__joint__,"[""Matern"", 0.5]",0.8044656517652454,0.21987078641059785
2,2,2,ICM,__joint__,"[""Matern"", 1.5]",0.8044645956639656,0.21986284967639813
2,2,2,ICM,__joint__,"[""Matern"", 2.5]",0.8044540169838708,0.21987389704043644
2,2,2,IND,V,"[""RBF"", null]",0.7272666110017985,0.19190501503571974
2,2,2,IND,V,"[""Matern"", 0.5]",0.7277592509482105,0.19997901602917362
2,2,2,IND,V,"[""Matern"", 1.5]",0.6519782346809689,0.24741827567564867
2,2,2,IND,V,"[""Matern"", 2.5]",0.6490402915247422,0.23648734881185207
2,2,2,IND,TD,"[""RBF"", null]",1.0249161737022987,0.34509062002144897
2,2,2,IND,TD,"[""Matern"", 0.5]",0.7750778996912464,0.29506214436941314
2,2,2,IND,TD,"[""Matern"", 1.5]",0.8840813084418879,0.35620169256327133
2,2,2,IND,TD,"[""Matern"", 2.5]",0.9246182609658874,0.3676533618784829
2,2,3,ICM,__joint__,"[""RBF"", null]",0.7164515011814261,0.1708142854753449
2,2,3,ICM,__joint__,"[""Matern"", 0.5]",0.716448502008286,0.17080773652020853
2,2,3,ICM,__joint__,"[""Matern"", 1.5]",0.716460278606504,0.17082252823153693
2,2,3,ICM,__joint__,"[""Matern"", 2.5]",0.716451359165546,0.17080971508088738
2,2,3,IND,V,"[""RBF"", null]",0.8089344821626318,0.1689609539842869
2,2,3,IND,V,"[""Matern"", 0.5]",0.8488594047115132,0.18456893133951355
2,2,3,IND,V,"[""Matern"", 1.5]",0.7525408145407646,0.0648196156872172
2,2,3,IND,V,"[""Matern"", 2.5]",0.7910642656133546,0.11911999786658028
2,2,3,IND,TD,"[""RBF"", null]",0.6916502727996525,0.3344014154280055
2,2,3,IND,TD,"[""Matern"", 0.5]",0.6802627612798599,0.200591638357115
2,2,3,IND,TD,"[""Matern"", 1.5]",0.6613750121557807,0.300728622043493
2,2,3,IND,TD,"[""Matern"", 2.5]",0.666621655192611,0.31913502792072096
2,2,4,ICM,__joint__,"[""RBF"", null]",0.8695057505965931,0.12165000674853858
2,2,4,ICM,__joint__,"[""Matern"", 0.5]",0.869512593315837,0.12164247427514346
2,2,4,ICM,__joint__,"[""Matern"", 1.5]",0.8695072241897254,0.12165140600754265
2,2,4,ICM,__joint__,"[""Matern"", 2.5]",0.8695009180750766,0.12165588869431403
2,2,4,IND,V,"[""RBF"", null]",0.9794652048955568,0.12657321618660997
2,2,4,IND,V,"[""Matern"", 0.5]",0.9326061188506907,0.18215259625658045
2,2,4,IND,V,"[""Matern"", 1.5]",0.9173125496473477,0.1581774458272591
2,2,4,IND,V,"[""Matern"", 2.5]",0.9208598670186212,0.16620410801503235
2,2,4,IND,TD,"[""RBF"", null]",0.8884658093448776,0.06872492225628886
2,2,4,IND,TD,"[""Matern"", 0.5]",0.7263635176494163,0.110781796798435
2,2,4,IND,TD,"[""Matern"", 1.5]",0.7901547196868387,0.10283335798193417
2,2,4,IND,TD,"[""Matern"", 2.5]",0.8391502255778571,0.019956023581209487
3,3,0,ICM,__joint__,"[""RBF"", null]",0.8509922138577088,0.14129849296617455
3,3,0,ICM,__joint__,"[""Matern"", 0.5]",0.8510024120613687,0.14130082435052777
3,3,0,ICM,__joint__,"[""Matern"", 1.5]",0.8510121772334553,0.1412978584744562
3,3,0,ICM,__joint__,"[""Matern"", 2.5]",0.8510069548016738,0.14130085293170427
3,3,0,IND,V,"[""RBF"", null]",0.9638108035626812,0.17713168779519747
3,3,0,IND,V,"[""Matern"", 0.5]",0.893785218478912,0.2026954765964706
3,3,0,IND,V,"[""Matern"", 1.5]",0.8949777041243003,0.1662418037283715
3,3,0,IND,V,"[""Matern"", 2.5]",0.9075665802936819,0.16755964285999106
3,3,0,IND,TD,"[""RBF"", null]",0.8476493642745544,0.12782783238743928
3,3,0,IND,TD,"[""Matern"", 0.5]",0.7917592347574566,0.13645290500931195
3,3,0,IND,TD,"[""Matern"", 1.5]",0.8377431951786427,0.15166538915098607
3,3,0,IND,TD,"[""Matern"", 2.5]",0.8551928185887021,0.1306690501456265
3,3,1,ICM,__joint__,"[""RBF"", null]",0.9290587748784104,0.29427977989840254
3,3,1,ICM,__joint__,"[""Matern"", 0.5]",0.9047461007200395,0.3247413811862382
3,3,1,ICM,__joint__,"[""Matern"", 1.5]",0.915274119588695,0.2947051789948232
3,3,1,ICM,__joint__,"[""Matern"", 2.5]",0.929044836709957,0.29428679526658824
3,3,1,IND,V,"[""RBF"", null]",1.0721087398320486,0.39168134569050206
3,3,1,IND,V,"[""Matern"", 0.5]",0.874836505906373,0.42727903149163454
3,3,1,IND,V,"[""Matern"", 1.5]",0.9628730571341109,0.43505260557012737
3,3,1,IND,V,"[""Matern"", 2.5]",0.995753060602136,0.41946379349512447
3,3,1,IND,TD,"[""RBF"", null]",0.8537253331144561,0.2805289253033471
3,3,1,IND,TD,"[""Matern"", 0.5]",0.7156504794311042,0.24013359258271488
3,3,1,IND,TD,"[""Matern"", 1.5]",0.792469454981173,0.3103556005641211
3,3,1,IND,TD,"[""Matern"", 2.5]",0.8096489704512717,0.29606749430650414
3,3,2,ICM,__joint__,"[""RBF"", null]",0.9331741907166402,0.08334810323264442
3,3,2,ICM,__joint__,"[""Matern"", 0.5]",0.9331807402438415,0.08333221828642647
3,3,2,ICM,__joint__,"[""Matern"", 1.5]",0.9506399802029286,0.07569232873364833
3,3,2,ICM,__joint__,"[""Matern"", 2.5]",0.9661075690919931,0.1017562437802168
3,3,2,IND,V,"[""RBF"", null]",0.9661147505481338,0.23969574706731467
3,3,2,IND,V,"[""Matern"", 0.5]",0.8043283928054084,0.16090974688447854
3,3,2,IND,V,"[""Matern"", 1.5]",0.822277662179,0.15981430232334373
3,3,2,IND,V,"[""Matern"", 2.5]",0.8760417041051024,0.20528041579850184
3,3,2,IND,TD,"[""RBF"", null]",0.9578871094294648,0.2524140343923647
3,3,2,IND,TD,"[""Matern"", 0.5]",0.8156906257595512,0.1421310723283026
3,3,2,IND,TD,"[""Matern"", 1.5]",0.893893634004135,0.23578313413014945
3,3,2,IND,TD,"[""Matern"", 2.5]",0.9136605662868089,0.24802373507939043
3,3,3,ICM,__joint__,"[""RBF"", null]",0.9459362458617429,0.13174665685057985
