repeat,partition_seed,outer_fold,family,target,kernel,mean_inner_cv_score,std_inner_cv_score
2,2,2,IND,T,"[""Matern"", 2.5]",1.265852478121174,0.1613128570627416
2,2,2,IND,P,"[""RBF"", null]",265.89802602958093,96.03355615674566
2,2,2,IND,P,"[""Matern"", 0.5]",236.03490481477166,54.673892754188536
2,2,2,IND,P,"[""Matern"", 1.5]",264.8368660670027,39.2373922735466
2,2,2,IND,P,"[""Matern"", 2.5]",270.8103786511575,49.43972152163025
2,2,2,IND,TD,"[""RBF"", null]",2.014903694868058,0.5825198577799557
2,2,2,IND,TD,"[""Matern"", 0.5]",1.8990241406200146,0.4695565685197219
2,2,2,IND,TD,"[""Matern"", 1.5]",1.9371247422915385,0.5628162069240935
2,2,2,IND,TD,"[""Matern"", 2.5]",1.9456853872683422,0.5489383787703576
2,2,3,ICM,__joint__,"[""RBF"", null]",87.52905154695407,42.82350621964952
2,2,3,ICM,__joint__,"[""Matern"", 0.5]",87.52990272396042,42.829223214969154
2,2,3,ICM,__joint__,"[""Matern"", 1.5]",87.53000580104069,42.82676896921989
2,2,3,ICM,__joint__,"[""Matern"", 2.5]",87.52570036944694,42.82050661579185
2,2,3,IND,T,"[""RBF"", null]",1.1321270369932361,0.3723104201850063
2,2,3,IND,T,"[""Matern"", 0.5]",1.0146812382275043,0.353429226025757
2,2,3,IND,T,"[""Matern"", 1.5]",0.9550483201666644,0.368381771059852
2,2,3,IND,T,"[""Matern"", 2.5]",0.9357766510414143,0.37604837220784376
2,2,3,IND,P,"[""RBF"", null]",288.08457599006056,50.763037672425554
2,2,3,IND,P,"[""Matern"", 0.5]",241.97748646840373,55.743796548935485
2,2,3,IND,P,"[""Matern"", 1.5]",264.06052609607303,91.8556384456188
2,2,3,IND,P,"[""Matern"", 2.5]",262.2352334382981,93.84404017580334
2,2,3,IND,TD,"[""RBF"", null]",2.3213603650610395,0.932538532414689
2,2,3,IND,TD,"[""Matern"", 0.5]",1.8642246391672592,0.5623907601608857
2,2,3,IND,TD,"[""Matern"", 1.5]",1.9852378414835612,0.5890634527450275
2,2,3,IND,TD,"[""Matern"", 2.5]",2.051170101486967,0.5950901284699482
2,2,4,ICM,__joint__,"[""RBF"", null]",80.35918807354204,22.960056063261714
2,2,4,ICM,__joint__,"[""Matern"", 0.5]",80.35822823609445,22.958780342881386
2,2,4,ICM,__joint__,"[""Matern"", 1.5]",80.35827081311433,22.95935776661453
2,2,4,ICM,__joint__,"[""Matern"", 2.5]",85.22068028542034,26.74489346927944
2,2,4,IND,T,"[""RBF"", null]",1.2119147413673328,0.30122215239993716
2,2,4,IND,T,"[""Matern"", 0.5]",1.054774939813919,0.25312244161404684
2,2,4,IND,T,"[""Matern"", 1.5]",1.1127212780905862,0.23440666645399488
2,2,4,IND,T,"[""Matern"", 2.5]",1.110857145666553,0.21132471270500638
2,2,4,IND,P,"[""RBF"", null]",282.4379613570082,101.94432434781616
2,2,4,IND,P,"[""Matern"", 0.5]",246.82312915719913,86.41744779498356
2,2,4,IND,P,"[""Matern"", 1.5]",274.70626708189667,90.6479536324381
2,2,4,IND,P,"[""Matern"", 2.5]",276.3418739008729,99.68253546312845
2,2,4,IND,TD,"[""RBF"", null]",2.240599612697737,0.2853349891967827
2,2,4,IND,TD,"[""Matern"", 0.5]",1.9492978470883404,0.4889043322903154
2,2,4,IND,TD,"[""Matern"", 1.5]",1.9987515102665132,0.35742051868463265
2,2,4,IND,TD,"[""Matern"", 2.5]",2.044711493307641,0.3613718199040185
3,3,0,ICM,__joint__,"[""RBF"", null]",71.48960657957048,27.160704662656983
3,3,0,ICM,__joint__,"[""Matern"", 0.5]",71.48873006035086,27.157973886785797
3,3,0,ICM,__joint__,"[""Matern"", 1.5]",71.48893934003635,27.159272331570417
3,3,0,ICM,__joint__,"[""Matern"", 2.5]",71.49035580775089,27.161057334609435
3,3,0,IND,T,"[""RBF"", null]",1.166061315287997,0.1752503035213959
3,3,0,IND,T,"[""Matern"", 0.5]",1.293391376534975,0.19664943903523865
3,3,0,IND,T,"[""Matern"", 1.5]",1.2879841322724093,0.3720651724387871
3,3,0,IND,T,"[""Matern"", 2.5]",1.289578216841638,0.360335124815792
3,3,0,IND,P,"[""RBF"", null]",209.20174865211757,66.06398971242409
3,3,0,IND,P,"[""Matern"", 0.5]",199.91569900910872,79.69144188629623
3,3,0,IND,P,"[""Matern"", 1.5]",202.42814338761409,64.77607698475327
3,3,0,IND,P,"[""Matern"", 2.5]",202.32590584958666,61.267338064257224
3,3,0,IND,TD,"[""RBF"", null]",2.2138341679869606,0.8664040921265437
3,3,0,IND,TD,"[""Matern"", 0.5]",1.8726906143046782,0.6537502287235032
3,3,0,IND,TD,"[""Matern"", 1.5]",1.9658559822297956,0.6571320420695297
3,3,0,IND,TD,"[""Matern"", 2.5]",2.0887088270914864,0.7165501607766048
3,3,1,ICM,__joint__,"[""RBF"", null]",61.22067373027689,22.5415391522865
3,3,1,ICM,__joint__,"[""Matern"", 0.5]",61.2202645932019,22.54110975343194
3,3,1,ICM,__joint__,"[""Matern"", 1.5]",61.22115458045361,22.541174627933515
3,3,1,ICM,__joint__,"[""Matern"", 2.5]",61.2208640817027,22.54126672778755
3,3,1,IND,T,"[""RBF"", null]",1.289500371904816,0.28430029706118704
3,3,1,IND,T,"[""Matern"", 0.5]",1.1238629035969374,0.2353455942259757
3,3,1,IND,T,"[""Matern"", 1.5]",1.1906554683386716,0.3219647379655413
3,3,1,IND,T,"[""Matern"", 2.5]",1.2023761738979872,0.3257818384071516
3,3,1,IND,P,"[""RBF"", null]",180.00834819164947,76.07778386361643
3,3,1,IND,P,"[""Matern"", 0.5]",164.68285749929072,49.92959371198095
3,3,1,IND,P,"[""Matern"", 1.5]",177.3895149989301,66.77130130716513
3,3,1,IND,P,"[""Matern"", 2.5]",177.98526161319913,72.31215902274923
3,3,1,IND,TD,"[""RBF"", null]",2.4461709712739905,0.3485330841724296
3,3,1,IND,TD,"[""Matern"", 0.5]",2.0545900738118883,0.6600786562734859
3,3,1,IND,TD,"[""Matern"", 1.5]",2.329565085371251,0.5151354156718299
3,3,1,IND,TD,"[""Matern"", 2.5]",2.3654121082086057,0.48195475928880305
3,3,2,ICM,__joint__,"[""RBF"", null]",65.5929751910958,27.565588014824478
3,3,2,ICM,__joint__,"[""Matern"", 0.5]",65.5925378350837,27.56357376039068
3,3,2,ICM,__joint__,"[""Matern"", 1.5]",65.59284297955905,27.56511105479647
3,3,2,ICM,__joint__,"[""Matern"", 2.5]",65.59341223962244,27.565148364342704
3,3,2,IND,T,"[""RBF"", null]",1.0231702386617152,0.27727239227250083
3,3,2,IND,T,"[""Matern"", 0.5]",0.9471624810046831,0.2626018797194424
3,3,2,IND,T,"[""Matern"", 1.5]",0.9623634938834836,0.27792842093200837
3,3,2,IND,T,"[""Matern"", 2.5]",0.8843694985212007,0.19692298291885027
3,3,2,IND,P,"[""RBF"", null]",219.62135767832837,104.22834547272116
3,3,2,IND,P,"[""Matern"", 0.5]",233.51867535876107,86.46665528605352
3,3,2,IND,P,"[""Matern"", 1.5]",230.22852764958708,73.78974965420471
3,3,2,IND,P,"[""Matern"", 2.5]",221.70294824917923,67.99601369572207
3,3,2,IND,TD,"[""RBF"", null]",2.0405590740342125,0.8997213426337257
3,3,2,IND,TD,"[""Matern"", 0.5]",1.7892774545991244,0.7187460836530847
