repeat,partition_seed,calibration_method,observation_id,outer_fold,V_true,V_mean,V_std,V_lower,V_upper,TD_true,TD_mean,TD_std,TD_lower,TD_upper
8,8,holdout,36,0,8.31567,9.132117246795712,0.9510682305186012,7.076546855787576,11.187687637803847,3.48547,4.401264259385357,0.8700652130091985,3.005680840656506,5.796847678114208
8,8,holdout,37,2,5.32822,6.866928063076054,1.0800135737532226,5.043935885221141,8.689920240930968,1.79646,3.5050327229165523,1.0014223589184519,1.5016532548582573,5.508412190974847
8,8,holdout,38,1,8.94641,8.351551735692949,1.021527716265276,7.1856530665671325,9.517450404818765,4.8242,4.095206045407299,0.9188131014814241,2.5712548118950833,5.619157278919515
8,8,holdout,39,1,5.11392,4.432849495213327,1.1396142947889705,3.1321752516706507,5.733523738756004,2.99086,2.813518268551738,0.9882860148189294,1.1743386694386433,4.452697867664833
8,8,holdout,40,4,6.83197,7.349329765878749,0.820724435497042,6.53270923975981,8.165950291997689,2.06786,3.262431779343591,0.7634418991182838,2.022687163283328,4.502176395403854
8,8,holdout,41,4,7.13367,7.870561597815643,0.9672642557105527,6.908134001863746,8.832989193767538,4.48825,3.9925778257619386,0.8533943410680245,2.6067604624009855,5.378395189122892
8,8,holdout,42,2,9.10706,9.117042689728208,0.9292955354060713,7.5484526894437725,10.685632690012644,3.13065,4.185142828991516,0.8889416036591565,2.406784935128483,5.963500722854549
8,8,holdout,43,2,8.02606,6.771817698899938,1.1567498237160772,4.819299756888132,8.724335640911745,4.45854,3.806059938363179,0.9968564341574973,1.8118147579881296,5.800305118738228
8,8,holdout,44,0,4.5657,5.488735084234287,1.0104696416683419,3.3047787604136056,7.672691408054969,1.3827,2.0579053893788695,1.0389443847261792,0.3914400088235679,3.724370769934171
8,8,holdout,45,0,5.33957,6.22788500651257,0.6747187947046188,4.769596387308834,7.686173625716306,2.71903,3.134603503800671,0.5892191786620721,2.189496742327234,4.079710265274109
8,8,holdout,46,1,8.14209,6.249320178382822,1.1595270269499915,4.925918966637979,7.572721390127666,4.77519,3.890561656415072,0.9728628850166189,2.2769629917150302,5.504160321115114
8,8,holdout,47,2,7.95193,7.270428449934078,1.0401268894753999,5.514762382793079,9.026094517075078,4.49069,3.4263948031393476,0.9029831944868735,1.6199462295420362,5.232843376736659
8,8,holdout,48,0,8.27295,8.844420935688152,0.5900729206820935,7.569079813602295,10.11976205777401,3.91402,3.329093606924327,0.7392743408130363,2.1432985693752657,4.5148886444733884
8,8,holdout,49,0,9.22919,9.49421978085337,0.7080468054580242,7.96389839901751,11.024541162689232,4.0906,3.6722788259256434,0.6808819232422769,2.580145146769934,4.764412505081353
8,8,cross_fitted,0,0,9.32916,8.27029992166507,1.0192767648712022,6.319109383583174,10.221490459746963,5.16871,4.514500731575578,0.9166191669048531,3.026081090272111,6.002920372879045
8,8,cross_fitted,1,1,7.68631,7.497994981606162,0.9928631176414835,5.9586221571142906,9.037367806098034,3.81186,3.418100138654786,0.9172797876676889,1.7652759593128462,5.070924317996726
8,8,cross_fitted,2,2,4.56985,5.976845477223438,1.1084640823593213,4.335187699612968,7.618503254833907,1.39511,2.8613374654223547,0.96989796191911,0.9800365016843746,4.742638429160335
8,8,cross_fitted,3,4,9.23804,8.012568815388386,0.9520085809230826,6.676970477388879,9.348167153387893,5.04394,4.223342670351793,0.7535926079808618,3.0008217242246933,5.445863616478894
8,8,cross_fitted,4,2,4.12091,5.8401754695849935,1.136734332387964,4.156648878565855,7.523702060604132,1.58843,2.856615618999983,1.0206149979087822,0.8769393493725968,4.836291888627369
8,8,cross_fitted,5,4,9.77341,8.834674971025494,0.6986428433384533,7.8545302127573144,9.814819729293674,4.68698,4.152021195551959,0.7322253918061609,2.964163367212051,5.339879023891867
8,8,cross_fitted,6,3,6.49371,5.640254984231981,0.9825065293483292,3.543363024999669,7.7371469434642925,4.19441,2.591769671746106,0.8475168086819493,0.8725154273515101,4.311023916140702
8,8,cross_fitted,7,2,9.75931,9.904735742877072,0.9236356450672036,8.536812627880447,11.272658857873697,4.70237,4.611410496888759,0.8054925422413557,3.0490050114663645,6.173815982311153
8,8,cross_fitted,8,4,5.40848,5.7539704014173925,0.8843129267490745,4.513344109906089,6.994596692928696,2.08749,2.357339460596571,0.9970578464288946,0.7398553068896696,3.9748236143034728
8,8,cross_fitted,9,3,7.599,6.908447636772574,0.9810310016388175,4.814704788612075,9.002190484933074,3.26644,3.566403128777024,0.8356783755349722,1.8711640734930433,5.261642184061005
8,8,cross_fitted,10,4,8.52081,9.620104240425633,0.7222569052557579,8.606830682184254,10.633377798667011,4.5379,4.583672655540637,0.6881380634378782,3.467335807924544,5.70000950315673
8,8,cross_fitted,11,1,11.0714,10.402862743825304,1.0769671734544402,8.733091785242644,12.072633702407964,4.87105,4.430040411302635,0.9154883757634201,2.780444133578439,6.07963668902683
8,8,cross_fitted,12,1,8.29498,8.865500009712127,0.9352431017077658,7.415463454338455,10.3155365650858,4.37633,3.700718608460158,0.8978123520048789,2.082972328801464,5.318464888118852
8,8,cross_fitted,13,3,10.3345,9.246476425824813,1.0157035016320821,7.07873459214044,11.414218259509187,3.57985,3.855420681647353,0.8476535803800919,2.1358889851478127,5.574952378146893
8,8,cross_fitted,14,3,4.75967,4.8490724869413295,1.0412225594623257,2.626867191108858,7.071277782773802,1.19214,1.5617224550537436,0.8443196969953796,-0.15104619780965067,3.2744911079171377
8,8,cross_fitted,15,3,10.9876,10.037634603301596,1.0063963413870276,7.889756362273534,12.185512844329658,5.00077,4.63032534299221,0.7795843509856967,3.04887741114506,6.211773274839359
8,8,cross_fitted,16,1,8.9389,8.420907799142627,1.0070032316954374,6.859611602815191,9.982203995470064,4.29166,3.5983926405550295,0.8776567607828127,2.0169642313745104,5.179821049735549
8,8,cross_fitted,17,0,7.51834,7.236165570559726,1.1230775937584967,5.086270223195203,9.386060917924251,2.25668,2.8254141701675013,1.0271706266364184,1.1574794478136825,4.49334889252132
8,8,cross_fitted,18,3,9.69876,9.008040865763334,1.0354365883399514,6.798184145701554,11.217897585825114,2.62464,4.292917767640254,0.8406831092853203,2.5875262178520844,5.998309317428423
8,8,cross_fitted,19,4,6.43094,7.475840550641517,0.6567018284672814,6.5545359655382,8.397145135744834,3.48185,4.300673340363565,0.8115222701662795,2.9841755894300954,5.617171091297034
8,8,cross_fitted,20,4,3.52219,3.38948497447573,0.8158140742581976,2.2449575578852605,4.534012391066199,0.818414,0.9510276388897432,0.8800506132112076,-0.4766407019467729,2.3786959797262592
8,8,cross_fitted,21,4,9.13885,7.444028642057345,0.7164055155345925,6.438964155186939,8.449093128927752,4.67367,3.032046663885878,0.6654998008654854,1.9524348980786799,4.111658429693076
8,8,cross_fitted,22,0,9.41684,9.855176194033382,1.0384151496721392,7.867349251959213,11.84300313610755,4.79881,4.546445800825407,0.9602331381136341,2.9872051536710647,6.10568644797975
8,8,cross_fitted,23,0,10.4214,10.278141852499763,1.0378331461589323,8.291429033485432,12.264854671514094,4.62972,4.9147083839083585,0.9027562973151434,3.448799473481082,6.380617294335635
8,8,cross_fitted,24,2,6.13089,6.360623200428426,1.0995057572539668,4.732232883909042,7.989013516947811,2.87931,2.920347791923838,0.9277970292751567,1.120709568254532,4.719986015593144
8,8,cross_fitted,25,2,9.89993,9.091410990009766,0.9249760790876046,7.721502665054619,10.461319314964914,4.92915,4.494091507231813,0.7932561183336717,2.9554208856755952,6.032762128788031
8,8,cross_fitted,26,4,9.44702,9.073590878145943,0.5723896291379371,8.270570135808171,9.876611620483715,4.90717,4.735048684802782,0.6290195016087787,3.7146173428612084,5.755480026744356
8,8,cross_fitted,27,3,9.24319,9.730561644322442,0.9573420331381098,7.687376432256828,11.773746856388057,4.70238,5.058294900056424,0.7769076038009609,3.4822769595809913,6.634312840531857
8,8,cross_fitted,28,2,4.51178,5.377453174644234,0.9901223416541352,3.9110619141329206,6.843844435155548,1.28971,2.0079587022025303,0.9995823077168302,0.06907932243542159,3.9468380819696387
8,8,cross_fitted,29,3,4.87314,5.412542227978172,1.0423692906248752,3.1878895475407893,7.6371949084155535,3.65188,2.870675314805555,0.8468366137959835,1.1528008990264302,4.588549730584679
8,8,cross_fitted,30,1,5.15189,4.8261850075671,0.9148224053955007,3.4078094781714845,6.244560536962714,1.87265,2.4539627488123963,0.8852280949059114,0.8588917364951039,4.049033761129689
8,8,cross_fitted,31,1,4.72427,5.347628409743862,1.0096548535932963,3.7822210377489403,6.913035781738785,1.19283,2.3275012510114728,0.9650941165850903,0.5885215932471524,4.066480908775793
8,8,cross_fitted,32,1,7.18726,6.9860016294815965,0.9978555781508318,5.438888303908674,8.533114955054518,2.49718,2.4100457879318644,1.0225276918921284,0.567577965215283,4.252513610648446
8,8,cross_fitted,33,0,8.02499,8.410748864352204,0.9605812121527196,6.571918590958832,10.249579137745576,3.59119,3.4152022796370165,0.8348759241379383,2.059518514334213,4.77088604493982
8,8,cross_fitted,34,3,7.56027,7.637961902750458,0.8349204090235407,5.856052225832958,9.419871579667959,3.10434,3.179460887445626,0.6931226153357075,1.7734073601355922,4.58551441475566
8,8,cross_fitted,35,3,9.24725,9.623928255031252,0.9667803434079252,7.560599546385883,11.68725696367662,4.71931,4.859186619167116,0.8382286145650064,3.158774204214404,6.559599034119828
8,8,cross_fitted,36,0,8.31567,8.772786652252607,1.0859650763701425,6.6939353973939175,10.851637907111296,3.48547,4.448618119588848,0.9260323890258637,2.944913150202864,5.952323088974832
8,8,cross_fitted,37,2,5.32822,6.404127903211155,1.1153933739497803,4.752207704279288,8.056048102143022,1.79646,2.593658532632852,0.92918062487299,0.7913365630089955,4.395980502256709
8,8,cross_fitted,38,1,8.94641,8.387224281577721,0.9313221902501628,6.943266856788948,9.831181706366493,4.8242,3.9088629166204805,0.8863218442398191,2.3118211039328687,5.505904729308092
8,8,cross_fitted,39,1,5.11392,4.364674191250273,1.0505237711096356,2.7359020916577554,5.993446290842791,2.99086,2.551891153252562,0.9579952876037722,0.8257027030816948,4.278079603423429
8,8,cross_fitted,40,4,6.83197,7.44485053988101,0.7451456587183708,6.399465736325115,8.490235343436906,2.06786,3.8130274584595805,0.7714001777154751,2.561618056196328,5.064436860722832
8,8,cross_fitted,41,4,7.13367,7.703316465403328,0.8393784598430688,6.525729941097026,8.88090298970963,4.48825,3.7932726901747706,0.8848452604928697,2.357826198824241,5.2287191815253005
8,8,cross_fitted,42,2,9.10706,8.973047734855635,0.9075903820327524,7.6288879796949445,10.317207490016326,3.13065,4.022664389701865,0.869390148356856,2.33631738394904,5.709011395454691
8,8,cross_fitted,43,2,8.02606,7.422796212404127,1.1671741438692445,5.6941876434819445,9.15140478132631,4.45854,4.043145249822162,0.977292071328735,2.147502009159724,5.9387884904846
8,8,cross_fitted,44,0,4.5657,5.460466563486854,1.0258437829821425,3.496704853331692,7.424228273642016,1.3827,1.958043293066737,0.8672611646590836,0.5497718994223006,3.3663146867111733
8,8,cross_fitted,45,0,5.33957,5.898962806438496,0.8860864867999696,4.202736983823184,7.5951886290538075,2.71903,2.981204263689886,0.8092399209072156,1.6671486162694216,4.29525991111035
8,8,cross_fitted,46,1,8.14209,5.968751112762844,1.151648132959197,4.183191947804173,7.7543102777215145,4.77519,3.875537746530817,0.9410770842390549,2.1798337962564625,5.571241696805172
8,8,cross_fitted,47,2,7.95193,7.637225450617608,0.995075893623175,6.163497879217932,9.110953022017284,4.49069,3.748668033747401,0.8638470746921754,2.0730728701850687,5.424263197309734
8,8,cross_fitted,48,0,8.27295,8.89996617084543,0.8876795003955673,7.200690859453476,10.599241482237382,3.91402,3.588929365430442,0.83645296336397,2.230684780712245,4.947173950148639
8,8,cross_fitted,49,0,9.22919,9.489958670976893,0.9675592429139624,7.6377704284184915,11.342146913535295,4.0906,3.5711776811732676,0.8699301055877442,2.1585724221208986,4.983782940225637
9,9,uncalibrated,0,4,9.32916,8.69783102726271,1.0086964209650098,7.038673060745445,10.356988993779975,5.16871,4.908770735977766,0.9186306279104087,3.397757815830623,6.41978365612491
9,9,uncalibrated,1,4,7.68631,7.171286626131232,0.9264081840292734,5.647480764593155,8.695092487669308,3.81186,3.190911797071837,0.8435244972632798,1.8034374683259145,4.578386125817759
